bin_low,bin_high,q2,y,sigma,true_charm,true_smooth
1.1,1.53125,1.315625,0.3337439977745228,0.1,0.25234182856804416,0.04684375
1.53125,1.9625000000000001,1.7468750000000002,0.3628992759084422,0.1,0.23820621155832636,0.04253125
1.9625000000000001,2.3937500000000003,2.178125,0.29372645859204966,0.1,0.22246400097371097,0.03821875
2.3937500000000003,2.825,2.609375,0.1084127736644925,0.1,0.2048222468249286,0.03390625
2.825,3.25625,3.0406250000000004,0.3050410187420483,0.1,0.18491168207473652,0.02959375
3.25625,3.6875000000000004,3.4718750000000003,0.23217872624322156,0.1,0.1622600190068204,0.025281249999999998
3.6875000000000004,4.11875,3.903125,0.1035265782720945,0.1,0.136253151808123,0.020968749999999998
4.11875,4.550000000000001,4.3343750000000005,0.18084539959450416,0.1,0.10607733917486885,0.016656249999999994
4.550000000000001,4.98125,4.765625,0.11943148633486447,0.1,0.0706304967162569,0.01234375
4.98125,5.4125,5.196875,0.06582592153777081,0.1,0.028381421872218218,0.008031249999999997
5.4125,5.84375,5.628125,-0.016301667585574997,0.1,-0.02286264171715468,0.003718750000000002
5.84375,6.275,6.059375,-0.03228078812291282,0.1,-0.08635833678415751,-0.0005937500000000018
6.275,6.706250000000001,6.4906250000000005,-0.24571531687185819,0.1,-0.1671636581716915,-0.004906250000000005
6.706250000000001,7.137500000000001,6.921875000000001,-0.29909900745914336,0.1,-0.2735892626598381,-0.00921875000000001
7.137500000000001,7.56875,7.353125,-0.48206917480133876,0.1,-0.42032599353334094,-0.013531250000000003
7.56875,8.0,7.784375,-0.5940076344483889,0.1,-0.6360485057118516,-0.01784375
