bin_low,bin_high,q2,y,sigma,true_charm,true_smooth
1.1,1.53125,1.315625,0.6206442455490455,0.2,0.5046836571360883,0.04684375
1.53125,1.9625000000000001,1.7468750000000002,0.6832673018168843,0.2,0.4764124231166527,0.04253125
1.9625000000000001,2.3937500000000003,2.178125,0.5492341671840993,0.2,0.44492800194742194,0.03821875
2.3937500000000003,2.825,2.609375,0.18291929732898504,0.2,0.4096444936498572,0.03390625
2.825,3.25625,3.0406250000000004,0.5804882874840965,0.2,0.36982336414947303,0.02959375
3.25625,3.6875000000000004,3.4718750000000003,0.4390762024864431,0.2,0.3245200380136408,0.025281249999999998
3.6875000000000004,4.11875,3.903125,0.18608440654418895,0.2,0.272506303616246,0.020968749999999998
4.11875,4.550000000000001,4.3343750000000005,0.34503454918900833,0.2,0.2121546783497377,0.016656249999999994
4.550000000000001,4.98125,4.765625,0.22651922266972896,0.2,0.1412609934325138,0.01234375
4.98125,5.4125,5.196875,0.12362059307554163,0.2,0.056762843744436436,0.008031249999999997
5.4125,5.84375,5.628125,-0.03632208517115,0.2,-0.04572528343430936,0.003718750000000002
5.84375,6.275,6.059375,-0.06396782624582563,0.2,-0.17271667356831502,-0.0005937500000000018
6.275,6.706250000000001,6.4906250000000005,-0.48652438374371637,0.2,-0.334327316343383,-0.004906250000000005
6.706250000000001,7.137500000000001,6.921875000000001,-0.5889792649182868,0.2,-0.5471785253196761,-0.00921875000000001
7.137500000000001,7.56875,7.353125,-0.9506070996026775,0.2,-0.8406519870666819,-0.013531250000000003
7.56875,8.0,7.784375,-1.1701715188967776,0.2,-1.2720970114237031,-0.01784375
